dataset,uuid,status,markers,open_count,open_placeholder,open_meta,open_junk,open_short,texts_json
260300_ECHO,qytk0sdv6dcenqbc,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UEGcM,bad:/RegionQuota/Y3p09,bad:/ChannelQuota/HD or OPE dealers/a79T5,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:qualified,badopen,bad:/GenderQuota/GKGGU/fVOe7,202603",4,0,0,0,3,"[""2"", ""4"", ""I dug trenches with a trencher and auger and installed sprinkler components using a cordless drill."", ""1""]"
260300_ECHO,fa2utp43nts4egh6,0,"qualified,/BRANDS2RATEQuota/W0MBO,/ChannelQuota/Other channel/PHc09,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/BRANDS2RATEQuota/u1IDH,/GenderQuota/GKGGU/PGQDJ,20260310_09:13_v2,/TotalQuota/Total,/Region",5,0,0,0,3,"[""Cordless drill"", ""Battery powered blower"", ""Worked on a front lawn reshaped garden beds cleared debris and trimmed small trees using cordless trimmer and push mower to make the space organized and neat"", ""John Deere"", ""1""]"
260300_ECHO,uqn9m1y5nfzp3re4,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",5,0,0,0,2,"[""Rechargeable string trimmer"", ""Electric hedge trimmer"", ""Chainsaw"", ""I resurfaced the gravel path in my backyard by using a plate compactor."", ""1""]"
260300_ECHO,r0t4y1zbg9mytnag,1,"bad:/BRANDS2RATEQuota/UEGcM,bad:/RegionQuota/Qa7G0,bad:/GenderQuota/GKGGU/PGQDJ,bad:/PROAgeQuota/ACXN8,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CL",5,0,0,0,3,"[""55"", ""45"", ""I used a cordless drill to fix a broken fence"", ""I remember the engine sound felt smooth"", ""1""]"
260300_ECHO,t1tdj8300617em5v,1,"bad:/BRANDS2RATEQuota/UEGcM,bad:/RegionQuota/Qa7G0,bad:/GenderQuota/GKGGU/PGQDJ,bad:/ChannelQuota/Other channel/PHc09,bad:/PROAgeQuota/ACXN8,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CLASSI",5,0,0,0,3,"[""65"", ""35"", ""I trimmed overgrown bushes with a battery trimmer"", ""I noticed the brand highlighted durability"", ""1""]"
260300_ECHO,cftbwcyf5abch305,0,"qualified,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/ChannelQuota/HD or OPE dealers/PHc09,/GenderQuota/GKGGU/PGQDJ,/RegionQuota/exYNI,/BRANDS2RATEQuota/UnJMD,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2",6,0,0,0,3,"[""Handheld leaf vacuum"", ""Battery powered pole saw"", ""Cleaned a backyard removing leaves planted flowers and trimmed bushes used battery powered hedge trimmers and gas mower to improve the yard appearance for the homeowner"", ""John Deere"", ""John Deere"", ""1""]"
260300_ECHO,4pcrtw3fybufkfgu,0,"qualified,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/ChannelQuota/HD or OPE dealers/PHc09,/GenderQuota/GKGGU/PGQDJ,/RegionQuota/exYNI,/BRANDS2RATEQuota/UEGcM,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2",5,0,0,0,3,"[""Wood Chipper"", ""Cordless backpack sprayers"", ""Cut a fallen tree into smaller pieces with a gas chainsaw to make firewood and clear the yard safely for easier yard work"", ""Scag"", ""1""]"
260300_ECHO,7h6f5fyh3fjtf8bj,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/CC8Pm,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",4,0,0,0,3,"[""Lawn care"", ""Trimming shrubs"", ""I worked on my backyard using a cordless trimmer and blower to remove weeds, trim edges, and clean the area nicely."", ""1""]"
260300_ECHO,4a2fzdu48ngvn270,0,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/CC8Pm,/BRANDS2RATEQuota/u1IDH,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",3,0,0,0,2,"[""weed eater"", ""my lawnmower broke down,and I had to replace the pulling strung"", ""1""]"
260300_ECHO,vsqtqfqb5y3hte0j,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UnJMD,bad:/ChannelQuota/Other channel/a79T5,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:qualified,badopen,bad:/BRANDS2RATEQuota/Jbd7Y,bad:/RegionQuota/b1V81,bad:/Gender",4,0,0,0,3,"[""outdoor generator"", ""recently i built or purchase it in home improvement of electric brand"", ""LG"", ""1""]"
260300_ECHO,kzx9rynbt2t4w3kt,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/BRANDS2RATEQuota/CC8Pm,/ChannelQuota/HD or OPE dealers/a79T5",4,0,0,0,3,"[""Pole digger"", ""Pole digger"", ""Cleaning out the flower beads and spread mulch"", ""1""]"
260300_ECHO,8dw6pmny8v4gvpu3,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/UnJMD,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",3,0,0,0,2,"[""Vacuums / Mulchers"", ""building a playhouse for my children"", ""1""]"
260300_ECHO,m263s9t9y9dq582z,0,"qualified,/CONAgeQuota/qikxx,/GenderQuota/SXXcl/fVOe7,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",3,0,0,0,2,"[""I push mowed the neighbors yard to help her out and get some exercise."", ""Temu"", ""1""]"
260300_ECHO,ts83h8agbsj94md6,1,"bad:/CLASSIFYQuota/yLx2x,bad:/RegionQuota/Y3p09,bad:/ChannelQuota/Other channel/a79T5,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:/BRANDS2RATEQuota/gvZBa,badopen,bad:/GenderQuota/GKGGU/fVOe7,20260310_09:13_v2,bad:/B",6,0,0,0,4,"[""5"", ""3"", ""Sucha good value"", ""100"", ""It is such a good value for me"", ""1""]"
260300_ECHO,pk961m06kjtutskz,1,"bad:/CLASSIFYQuota/yLx2x,bad:/RegionQuota/Qa7G0,bad:/ChannelQuota/HD or OPE dealers/a79T5,bad:/BRANDS2RATEQuota/W0MBO,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:/GenderQuota/SXXcl/fVOe7,badopen,20260310_09:13_v2,ba",4,2,0,0,3,"[""None"", ""None"", ""It is very unique and premium"", ""1""]"
260300_ECHO,xcnwad7c87kun0rj,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5",3,0,0,0,2,"[""Lawn"", ""I used lawn mower to cut the grass in my yard"", ""1""]"
260300_ECHO,ddwy9534hnnjv08b,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",4,0,0,0,2,"[""Mowed and edged my lawn a mower and string strimmer."", ""Honda"", ""ECHO ads emphasize durable, reliable , and high -performance outdoor power equipment."", ""1""]"
260300_ECHO,hsdkau6a29hzqx1d,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UEGcM,bad:/ChannelQuota/Other channel/a79T5,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:/BRANDS2RATEQuota/gvZBa,badopen,bad:/RegionQuota/b1V81,bad:/GenderQuota/GKGGU/fV",5,0,0,0,4,"[""Fuf"", ""Fuuf"", ""First suture sure ituc"", ""Cuutdt"", ""1""]"
260300_ECHO,1mfphn22egvtcqkj,1,"bad:/PROAgeQuota/W6vqU,bad:/RegionQuota/Qa7G0,bad:/GenderQuota/GKGGU/PGQDJ,bad:/BRANDS2RATEQuota/W0MBO,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CL",4,0,0,0,3,"[""71"", ""29"", ""During fall cleanup a powerful leaf vacuum collected piles of leaves throughout the yard. The machine shredded them efficiently significantly reducing the volume of waste"", ""1""]"
260300_ECHO,efbd32cu9yqhf9v0,1,"bad:/BRANDS2RATEQuota/UnJMD,bad:/GenderQuota/GKGGU/PGQDJ,bad:/PROAgeQuota/ACXN8,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CLASSIFYQuota/BJPjU,bad:/",3,0,0,0,2,"[""Blower"", ""Clean use of leaf blower to clear out the debris and dead leaves from my client lawn to clear all of the debris out of the way."", ""1""]"
260300_ECHO,s9w8y6t4srtaamgk,1,"bad:/GenderQuota/GKGGU/PGQDJ,bad:/ChannelQuota/Other channel/PHc09,bad:/PROAgeQuota/ACXN8,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/BRANDS2RATEQuota/Jbd7Y,bad:/RegionQuota/b1V81,20260310_09",4,0,0,0,2,"[""8"", ""Amid landscaping maintenance a mini cultivator loosened the soil in garden beds preparing it for planting vegetables efficiently"", ""Almost the clean cutting from chainsaw and blowing leaves from a blow dryer after some sort of parody"", ""1""]"
260300_ECHO,dzhmytfjh31ygv75,0,"qualified,/CONAgeQuota/qikxx,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/bIVuw,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",3,0,0,0,2,"[""Lawn mower"", ""Built deck, built another deck around swimming pool. Tilled garden, removed some trees"", ""1""]"
260300_ECHO,ag774cnr1rm7cr36,0,"qualified,/ChannelQuota/Other channel/PHc09,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/BRANDS2RATEQuota/u1IDH,/GenderQuota/GKGGU/PGQDJ,/BRANDS2RATEQuota/zNbns,/RegionQuota/b1V81,20260310_09:13_v2,/Total",3,0,0,0,2,"[""On a crisp afternoon string trimmers defined edges along sidewalks and used a stump grinder removed old roots to prepare for planting"", ""Dewalt"", ""1""]"
260300_ECHO,76668321m04muusq,1,"bad:/GenderQuota/SXXcl/PGQDJ,bad:/RegionQuota/Qa7G0,bad:/PROAgeQuota/ACXN8,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/BRANDS2RATEQuota/Jbd7Y,2026031",4,0,0,0,2,"[""handled garden edge work using trimmer and blower cleaned edges removed weeds cleared paths made the yard neat clean"", ""Makita"", ""Noticed an ECHO ad showing tools that can trim edges and clear debris making them useful for many landscaping jobs"", ""1""]"
260300_ECHO,6sfm2qbfmzgd7kbz,1,"bad:/BRANDS2RATEQuota/UnJMD,bad:/GenderQuota/GKGGU/PGQDJ,bad:/ChannelQuota/Other channel/PHc09,bad:/PROAgeQuota/ACXN8,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CLASSIFYQuota/BJPjU,bad:/Regi",4,0,0,0,2,"[""I was trimming overgrown bushes with the hedge trimmer it worked way better than using regular hand tools"", ""Briggs & Stratton"", ""That ECHO commercial made me notice how easy their string trimmer looked to handle"", ""1""]"
260300_ECHO,2rw2ceyvebz05ccn,0,"qualified,/BRANDS2RATEQuota/W0MBO,/ChannelQuota/Other channel/PHc09,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/BRANDS2RATEQuota/Jbd7Y,/GenderQuota/GKGGU/PGQDJ,/RegionQuota/exYNI,20260310_09:13_v2,/Total",4,0,0,0,2,"[""Cleared an overgrown lot using brush cutter mower blower removed thick plants made area easy to see ready for next landscaping work"", ""Hilmor"", ""Spotted an ECHO ad showing tools that are easy to maintain start quickly and do not break down much helping contractors work smoothly saving time reducing frustration improving overall job efficiency reliability on every project"", ""1""]"
260300_ECHO,ch8rg4qz3z60v7x6,0,"qualified,/BRANDS2RATEQuota/gvZBa,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5,/RegionQuota/Y3p09",6,0,0,0,3,"[""Gas"", ""electric"", ""Coedless battery tools"", ""Trimmed hedges and mowed the lawn using a gas powered trimmer and mower"", ""Honda Echo Makita"", ""1""]"
260300_ECHO,54gehbzvpvtzgr6z,1,"bad:/BRANDS2RATEQuota/UEGcM,bad:/RegionQuota/Qa7G0,bad:/GenderQuota/GKGGU/PGQDJ,bad:/PROAgeQuota/ACXN8,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CL",3,0,0,0,2,"[""Sometimes the chainsaw makes trimming large trees much easier I couldn’t imagine doing that work by hand without it"", ""Honda"", ""1""]"
260300_ECHO,nrhwty09eh58buys,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",3,0,0,0,2,"[""Log splitter"", ""Mowing my yard and ditch. Cutting wood to heat my home."", ""1""]"
260300_ECHO,fnpv9zw7yd6aemyg,0,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/Other channel/a79T5",5,0,0,0,4,"[""I had to trim bushes"", ""Sears"", ""Other"", ""Other"", ""1""]"
260300_ECHO,88jeu7dtx0g80mh7,0,"qualified,/ChannelQuota/Other channel/PHc09,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/GenderQuota/GKGGU/PGQDJ,/BRANDS2RATEQuota/CC8Pm,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/BRANDS2RATE",3,0,0,0,2,"[""Ego"", ""Maintained the flower beds by using a small power cultivator to loosen soil for an old customer."", ""1""]"
260300_ECHO,rjyt9qrag699ynbt,1,"bad:/PROAgeQuota/W6vqU,bad:/BRANDS2RATEQuota/bIVuw,bad:/GenderQuota/GKGGU/PGQDJ,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/BRANDS2RATEQuota/Jbd7Y,ba",7,0,0,0,6,"[""Tillers"", ""Trimmers"", ""Mowers"", ""Blowers"", ""During the weekend, I repaired the lawn, pruned bushes also trimmed edges using a hedge trimmer and mower"", ""Ryobi"", ""1""]"
260300_ECHO,7mx1vp04xguf1mrs,1,"bad:/BRANDS2RATEQuota/bIVuw,bad:/GenderQuota/GKGGU/PGQDJ,bad:/PROAgeQuota/ACXN8,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CLASSIFYQuota/BJPjU,bad:/",8,0,0,0,6,"[""Aerators"", ""Trimmers"", ""Mowers"", ""Blowers"", ""For spring cleanup, I removed old leaves trimmed hedges as well as maintained the lawn with a blower and trimmer"", ""Makita"", ""Watching the commercial I noticed ECHO emphasized professional grade power reliability also ergonomic design making outdoor landscaping tasks faster and easier"", ""1""]"
260300_ECHO,q6nxnjn97q91fqz8,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UnJMD,bad:/RegionQuota/Qa7G0,bad:/CONAgeQuota/qikxx,bad:/TotalQuota/Total,bad:qualified,badopen,bad:/GenderQuota/GKGGU/fVOe7,20260310_09:13_v2,bad:/BRANDS2RATEQuota/Fnvrj,ba",4,0,0,0,3,"[""4"", ""8"", ""Trimming lawn clipping. Over a large area."", ""1""]"
260300_ECHO,ukja7anat5fy84v3,1,"bad:/BRANDS2RATEQuota/bIVuw,bad:/GenderQuota/GKGGU/PGQDJ,bad:/ChannelQuota/Other channel/PHc09,bad:/PROAgeQuota/ACXN8,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:qualified,badopen,bad:/CLASSIFYQuota/BJPjU,bad:/Regi",6,0,0,0,5,"[""Tillers"", ""Trimmer"", ""Blower"", ""After heavy rain, I cleaned mud and debris trimmed bushes also used a chainsaw and bower for fishing touches"", ""Ryobi"", ""1""]"
260300_ECHO,s7kzau9dn610hmrr,1,"bad:/BRANDS2RATEQuota/UEGcM,bad:/GenderQuota/GKGGU/PGQDJ,bad:/PROAgeQuota/ACXN8,bad:/ChannelQuota/HD or OPE dealers/PHc09,bad:/TotalQuota/Total,bad:/FirmRevQuota/J4v3E,bad:/BRANDS2RATEQuota/gvZBa,badopen,bad:/CLASSIFYQuo",4,0,0,0,2,"[""Pressure washer cleaned the driveway and patio everything looked almost brand new again homeowners happy."", ""Honda"", ""That commercial made their chainsaws and string trimmers look strong and lightweight I thought they seemed reliable."", ""1""]"
260300_ECHO,3xu4m42sy9xz6dpd,0,"qualified,/GenderQuota/GKGGU/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",3,0,0,0,2,"[""Used riding and pushower for lawn care"", ""Briggs stratton"", ""1""]"
260300_ECHO,mxkyztwq7n90g8jv,0,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/BRANDS2RATEQuota/zNbns,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",4,0,0,0,3,"[""leaf blower"", ""lawn mower"", ""lawn fertilizer and different things"", ""1""]"
260300_ECHO,fcm0y228kqwvvpk8,0,"qualified,/BRANDS2RATEQuota/CC8Pm,/BRANDS2RATEQuota/zNbns,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",4,0,0,0,3,"[""Weedwhacker"", ""We just had to mow our lawn and I had to use the lawnmower, the trimmer and the hedge trimmer"", ""Roybi"", ""1""]"
260300_ECHO,s0fcexr1dfwf5yg9,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UnJMD,bad:/CONAgeQuota/qikxx,bad:/ChannelQuota/Other channel/a79T5,bad:/TotalQuota/Total,bad:/RegionQuota/exYNI,badopen,20260310_09:13_v2,bad:/GenderQuota/SXXcl/fVOe7,bad:/B",5,0,0,0,4,"[""Trimmer"", ""Trimmer"", ""Trplacing rocks and mulch."", ""Menards"", ""1""]"
260300_ECHO,6kxwntt1e5tfguy8,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UEGcM,bad:/RegionQuota/Y3p09,bad:/ChannelQuota/HD or OPE dealers/a79T5,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:/BRANDS2RATEQuota/gvZBa,badopen,bad:/GenderQuota/GKGG",8,0,2,0,6,"[""2"", ""3"", ""2"", ""2"", ""2"", ""Seriously I enjoyed this survey because it's very important"", ""Am so happy about this survey because it's very important"", ""1""]"
260300_ECHO,bppus8t41rnub0j9,0,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/zNbns,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5",4,0,0,0,3,"[""trimmer"", ""chipper"", ""making a garden for my back yard"", ""1""]"
260300_ECHO,bvvkkvn7arbhkcnv,0,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",5,0,0,0,4,"[""Gutter cleaner"", ""Any"", ""Landscaping, driveway repair, gardening"", ""General brands"", ""1""]"
260300_ECHO,1uz8a63sz8kzcvrx,0,"qualified,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/zNbns,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",3,0,0,0,2,"[""Router"", ""Put a deck with roof over it on the sliding glass door from the kitchen"", ""1""]"
260300_ECHO,3ra8s3jcn24ghjhj,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UEGcM,bad:/ChannelQuota/Other channel/a79T5,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:/BRANDS2RATEQuota/gvZBa,badopen,bad:/RegionQuota/b1V81,bad:/GenderQuota/GKGGU/fV",5,0,0,0,4,"[""Rtff"", ""Tygf"", ""The only way to to be sure honest with the truth people will will not"", ""Amazing"", ""1""]"
260300_ECHO,w08m9yzm0p152kch,0,"qualified,/CONAgeQuota/qikxx,/BRANDS2RATEQuota/zNbns,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/UnJMD,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",8,0,0,0,5,"[""Pond pump"", ""Pond pump"", ""I set up a compost area, extended the vegetable garden."", ""Walmart"", ""Generic from inline"", ""Online (Temu)"", ""When I need new equipment"", ""1""]"
260300_ECHO,uypeyrnwbwdjwc1d,0,"qualified,/CONAgeQuota/qikxx,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",4,1,0,0,2,"[""Garden tractor or tiller"", ""New water lines and chicken coop"", ""None"", ""1""]"
260300_ECHO,zn38tze4rzv3kvc2,0,"qualified,/BRANDS2RATEQuota/gvZBa,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",4,0,0,0,3,"[""Stihl"", ""Ego"", ""I would say it would be building and installing wooden wall shelves in. bedroom. I used. cordless drum to create pilot homes and force acres into wall studs"", ""1""]"
260300_ECHO,naurq4qnxkbgdch0,0,"qualified,/CONAgeQuota/qikxx,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",4,0,0,0,3,"[""Ryobi"", ""Snapper"", ""Plant new grass"", ""1""]"
260300_ECHO,pj890821z3ebzwsw,0,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",8,0,0,0,7,"[""Weed eater"", ""Blower"", ""Hedger"", ""Weed eater"", ""Blower"", ""Hedger"", ""Trimming and removing tree branches. Using trimmer along with cart to remove branches from property."", ""1""]"
260300_ECHO,9qafaen77azqnquh,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UnJMD,bad:/RegionQuota/Qa7G0,bad:/CONAgeQuota/qikxx,bad:/ChannelQuota/HD or OPE dealers/a79T5,bad:/TotalQuota/Total,bad:/GenderQuota/SXXcl/fVOe7,badopen,20260310_09:13_v2,ba",4,0,0,0,3,"[""5"", ""5"", ""Cut the branches"", ""1""]"
260300_ECHO,whesk0c068hctaah,0,"qualified,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",5,0,0,0,4,"[""Push mower"", ""Leaf blower"", ""Lead blower"", ""I tore the grass up and then laid down rocks with a demolition hammer"", ""1""]"
260300_ECHO,0s0vf73v7dsmpvam,1,"bad:/CLASSIFYQuota/yLx2x,bad:/BRANDS2RATEQuota/UEGcM,bad:/RegionQuota/Y3p09,bad:/ChannelQuota/HD or OPE dealers/a79T5,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:/BRANDS2RATEQuota/gvZBa,badopen,bad:/GenderQuota/GKGG",3,0,0,0,2,"[""A recent lawn Care project I did was taking all the old Grass Roots replacing it with new and improved"", ""Home Depot"", ""1""]"
260300_ECHO,2ykhpfxuegj0wuc7,1,"bad:/CLASSIFYQuota/yLx2x,bad:/ChannelQuota/HD or OPE dealers/a79T5,bad:/BRANDS2RATEQuota/W0MBO,bad:/TotalQuota/Total,bad:/CONAgeQuota/NVAwB,bad:/BRANDS2RATEQuota/gvZBa,badopen,bad:/RegionQuota/b1V81,bad:/GenderQuota/GKGG",5,0,0,0,3,"[""Kohls"", ""Moens"", ""Good for the environment"", ""Good for purchasing"", ""1""]"
